campaignId,influencerId,likes,comments,shares,views
106,influencer_231,880,49,7,68778
101,influencer_928,4390,779,387,12910
105,influencer_877,513,861,137,80819
108,influencer_235,3409,928,26,46067
105,influencer_672,2605,946,233,63057
100,influencer_13,1952,402,183,52587
106,influencer_235,1146,219,4,13729
102,influencer_772,384,925,69,70708
100,influencer_75,4551,578,246,87112
107,influencer_398,4883,548,354,46368
101,influencer_450,2752,670,93,23021
104,influencer_106,3925,997,483,76714
103,influencer_859,3169,454,347,96319
101,influencer_160,4335,871,387,86359
104,influencer_285,921,287,489,74445
108,influencer_634,2501,207,321,14896
109,influencer_436,1648,786,439,15921
103,influencer_166,3240,679,153,96340
106,influencer_502,2800,466,177,47431
101,influencer_924,148,974,50,24829
107,influencer_823,2437,93,427,27048
110,influencer_751,554,211,83,24482
100,influencer_505,2156,752,110,38115
109,influencer_213,2750,7,263,60499
104,influencer_937,1500,422,209,15312
102,influencer_396,4354,420,84,28315
103,influencer_834,918,726,9,2137
105,influencer_630,3295,173,424,14325
109,influencer_756,2373,59,316,51217
109,influencer_434,2445,200,428,64083
106,influencer_8,369,819,244,68138
107,influencer_198,1375,45,364,25282
100,influencer_259,4262,916,232,79625
104,influencer_28,3441,688,177,10724
102,influencer_32,2553,507,266,15186
107,influencer_927,4691,779,466,41933
106,influencer_422,1395,396,120,42530
108,influencer_551,3619,732,371,37031
110,influencer_915,1074,757,167,74352
102,influencer_133,4306,997,18,21288
109,influencer_467,4217,872,101,62174
106,influencer_606,739,209,407,33107
109,influencer_106,3459,139,290,15473
108,influencer_537,3810,154,328,54797
102,influencer_140,3546,369,389,62378
103,influencer_73,4135,664,450,88020
103,influencer_607,549,657,311,23749
106,influencer_534,2876,781,150,28210
101,influencer_971,4349,194,319,85888
103,influencer_820,3939,71,228,16247
105,influencer_472,3517,384,335,18397
108,influencer_565,4399,242,124,63960
102,influencer_803,2233,695,442,39714
108,influencer_88,1650,30,182,47990
108,influencer_139,1197,673,316,62382
101,influencer_598,4005,479,85,46541
102,influencer_52,1153,889,500,53400
102,influencer_296,3729,795,202,78073
104,influencer_569,11,623,80,41629
107,influencer_849,2425,273,275,70191
100,influencer_143,1510,632,278,20110
104,influencer_299,4198,626,185,20112
108,influencer_915,3791,240,265,71021
100,influencer_904,1136,680,324,54099
101,influencer_160,14,736,99,60537
105,influencer_503,255,788,37,26302
107,influencer_210,4614,162,117,73630
105,influencer_388,3140,552,189,19236
103,influencer_912,2937,945,451,6169
110,influencer_832,3088,125,209,17773
109,influencer_945,681,513,102,51801
102,influencer_963,2971,803,73,55852
106,influencer_932,1140,245,352,68521
110,influencer_790,396,772,189,44289
103,influencer_427,438,773,400,73716
108,influencer_245,3535,539,142,7865
101,influencer_163,2452,244,18,90283
106,influencer_414,2913,294,351,33147
104,influencer_937,1635,281,169,5472
105,influencer_238,2919,184,132,65248
100,influencer_396,2680,944,323,49672
100,influencer_767,2660,977,427,33554
109,influencer_856,780,17,223,91560
107,influencer_633,1322,420,305,91609
110,influencer_465,1507,486,76,71365
105,influencer_443,965,115,284,69873
103,influencer_392,982,81,205,43623
100,influencer_336,3212,191,6,97570
107,influencer_398,287,534,462,39557
105,influencer_239,187,289,317,82678
107,influencer_118,3402,638,185,91564
105,influencer_386,2725,551,135,26095
105,influencer_14,2815,53,457,30844
107,influencer_620,2152,932,109,66255
101,influencer_42,1753,198,426,95962
100,influencer_592,2015,58,39,7457
106,influencer_175,1225,586,441,77932
100,influencer_921,2184,278,290,83787
103,influencer_312,680,112,47,2653
106,influencer_31,2924,715,244,67928
101,influencer_906,3870,720,55,89846
101,influencer_290,3674,357,64,85503
103,influencer_833,1215,10,106,60178
109,influencer_377,1736,401,280,3529
101,influencer_3,2577,189,401,53132
110,influencer_276,4449,807,56,43596
110,influencer_684,4537,332,321,82164
109,influencer_101,4753,965,129,13791
109,influencer_509,820,604,230,89125
105,influencer_827,1685,344,178,36211
109,influencer_728,3657,850,405,86969
107,influencer_22,2317,908,466,35081
107,influencer_397,3016,119,171,73047
110,influencer_272,69,258,40,15003
102,influencer_5,2662,706,458,86982
103,influencer_195,2573,401,341,97894
105,influencer_564,3809,751,320,98576
105,influencer_94,4919,69,319,87504
105,influencer_652,3527,977,108,73426
108,influencer_637,1649,430,244,17177
100,influencer_949,239,463,409,23538
100,influencer_245,2531,282,212,13717
102,influencer_491,4952,458,464,51019
101,influencer_207,3925,275,310,91512
104,influencer_758,4172,503,403,35028
101,influencer_544,2467,984,267,98390
107,influencer_796,1489,766,383,97902
101,influencer_303,453,148,487,96330
100,influencer_713,2395,742,449,66836
106,influencer_197,2990,154,124,88454
104,influencer_311,4174,346,287,79193
100,influencer_384,4123,85,462,84366
109,influencer_919,3505,879,317,86764
104,influencer_526,4268,454,384,15680
106,influencer_442,3260,445,336,77191
103,influencer_998,2860,870,396,64660
107,influencer_69,196,749,206,64317
110,influencer_406,2385,39,195,79508
100,influencer_238,3966,570,302,37088
101,influencer_697,2372,906,292,18534
106,influencer_276,316,274,131,65467
105,influencer_614,2659,275,309,74507
104,influencer_810,4561,136,423,89200
108,influencer_999,676,724,175,94139
101,influencer_891,734,958,55,18944
104,influencer_615,1707,469,394,86742
102,influencer_591,1565,509,184,53327
104,influencer_926,825,135,384,25450
101,influencer_559,566,489,461,38531
102,influencer_897,642,181,262,95642
109,influencer_259,4943,663,438,60817
105,influencer_542,499,606,88,22462
100,influencer_338,3671,757,62,64703
101,influencer_452,2837,984,345,71501
107,influencer_991,647,194,404,13488
109,influencer_996,4378,509,52,79952
100,influencer_111,3696,669,331,62965
103,influencer_553,1543,466,318,74202
103,influencer_773,1091,923,466,91048
107,influencer_85,2826,526,269,85337
103,influencer_157,3576,475,355,64454
110,influencer_61,2655,273,211,69590
101,influencer_366,3589,59,351,61133
103,influencer_52,1757,426,101,59890
101,influencer_374,3759,33,247,55048
109,influencer_659,901,181,72,94777
104,influencer_533,539,972,129,26962
105,influencer_139,4585,573,384,47871
102,influencer_653,189,193,173,17330
103,influencer_276,1473,184,497,99698
103,influencer_788,3372,510,147,76476
101,influencer_821,1365,79,490,70585
100,influencer_904,3799,802,345,58679
106,influencer_137,577,304,67,13297
105,influencer_963,4558,488,125,82499
107,influencer_693,4801,850,73,40486
106,influencer_372,844,71,185,91206
100,influencer_499,1993,424,46,40833
109,influencer_671,2457,793,128,50709
106,influencer_538,557,783,241,25020
109,influencer_954,1678,687,442,71560
103,influencer_583,1529,898,253,14429
107,influencer_982,916,584,56,77459
106,influencer_1000,4085,466,364,98918
103,influencer_317,4075,62,77,54488
109,influencer_639,4420,281,412,56065
105,influencer_626,3933,658,463,18168
107,influencer_520,2662,721,220,19521
102,influencer_825,2492,574,275,14964
101,influencer_455,3993,657,100,39768
110,influencer_320,890,967,257,68344
107,influencer_659,408,236,344,99468
105,influencer_973,2055,480,259,26599
107,influencer_995,4513,180,446,13930
107,influencer_746,3715,884,492,5758
108,influencer_997,153,841,296,77530
108,influencer_434,4241,120,94,37205
104,influencer_380,76,540,65,97834
103,influencer_932,1752,907,39,62000
110,influencer_616,2731,581,141,93744
106,influencer_811,2636,840,443,71015
104,influencer_627,4526,601,146,72117
104,influencer_764,4027,352,101,40040
110,influencer_685,1851,468,179,2820
101,influencer_226,3184,111,110,5806
108,influencer_769,1857,777,374,85844
105,influencer_382,3752,960,127,72981
103,influencer_80,2462,97,342,94306
110,influencer_578,433,966,475,5082
104,influencer_645,457,186,182,25850
102,influencer_444,4519,262,89,49869
104,influencer_810,574,415,403,26575
110,influencer_281,2009,733,246,49860
104,influencer_595,418,130,308,52606
108,influencer_163,2279,183,483,83857
107,influencer_951,2602,33,245,95725
107,influencer_952,693,342,204,4254
101,influencer_782,404,123,426,41936
107,influencer_223,2149,747,370,22840
110,influencer_875,4193,446,352,50239
109,influencer_946,672,472,390,66560
106,influencer_853,1435,990,254,3256
110,influencer_226,1378,197,351,25737
102,influencer_435,3387,280,406,35846
104,influencer_941,1748,897,107,12191
100,influencer_686,3698,248,383,86839
105,influencer_104,1441,863,463,87116
100,influencer_774,3920,506,329,52099
103,influencer_672,1552,205,51,29660
106,influencer_367,2549,357,410,75575
104,influencer_349,2290,156,156,74444
100,influencer_145,4133,103,249,68716
104,influencer_16,1664,735,331,15131
102,influencer_143,4658,647,164,83467
104,influencer_948,4570,545,170,48469
106,influencer_493,3348,685,66,99607
102,influencer_395,3627,582,341,97841
104,influencer_203,2277,293,189,12232
104,influencer_35,1956,145,389,56908
106,influencer_777,3298,602,116,32557
104,influencer_414,4410,379,7,98344
110,influencer_986,4492,62,261,38394
104,influencer_204,4076,753,147,31975
103,influencer_780,707,894,258,49462
107,influencer_633,4874,599,211,87521
107,influencer_663,4677,624,86,57816
104,influencer_57,2328,752,120,27029
102,influencer_888,4007,77,394,48544
103,influencer_137,2871,204,171,9433
101,influencer_569,3456,441,358,51568
110,influencer_368,249,460,222,22053
107,influencer_118,2957,607,21,80158
104,influencer_152,2953,198,376,18423
101,influencer_465,3052,360,87,17155
101,influencer_413,3099,755,214,21645
109,influencer_764,1792,814,379,11156
109,influencer_840,4522,434,346,69349
101,influencer_693,748,993,468,65352
109,influencer_658,1898,102,299,63662
100,influencer_378,3837,554,283,10729
103,influencer_507,1487,458,395,34373
102,influencer_593,1502,880,378,24857
105,influencer_987,2484,405,185,12801
105,influencer_291,3206,308,6,62536
100,influencer_985,3072,480,283,30068
106,influencer_728,3156,37,311,11780
105,influencer_375,3029,965,262,79515
109,influencer_567,1645,154,311,80781
100,influencer_604,370,999,344,11287
101,influencer_893,906,93,217,6311
101,influencer_415,4238,416,303,53300
110,influencer_514,261,620,468,48626
104,influencer_339,2713,971,320,63856
107,influencer_230,3094,768,445,31030
110,influencer_465,10,573,254,15682
102,influencer_869,1986,280,71,6896
106,influencer_788,4535,384,383,94040
107,influencer_804,2225,456,217,49092
108,influencer_512,1816,92,113,24583
103,influencer_363,2449,305,386,46640
102,influencer_405,1930,368,102,69027
106,influencer_816,4132,140,33,73728
103,influencer_541,2548,994,275,92450
105,influencer_210,2498,756,188,60641
104,influencer_697,189,986,201,74042
101,influencer_696,1599,457,218,32402
101,influencer_336,4360,284,341,37318
106,influencer_338,525,376,485,62269
103,influencer_342,978,731,258,3248
105,influencer_796,4791,494,387,21409
104,influencer_93,4440,684,395,83178
108,influencer_127,3705,818,46,44491
108,influencer_113,4522,171,271,78436
102,influencer_787,2851,685,379,58382
100,influencer_851,3290,952,301,78746
102,influencer_822,583,285,98,5059
110,influencer_323,743,314,171,64370
104,influencer_375,542,1000,418,62591
108,influencer_820,2916,244,359,32938
105,influencer_203,1498,631,301,73153
102,influencer_3,3823,856,418,74599
107,influencer_687,4829,989,133,61162
105,influencer_850,3792,809,10,35627
106,influencer_438,1132,908,313,18888
107,influencer_781,1115,130,197,43808
110,influencer_147,3032,74,308,10024
108,influencer_579,4149,631,77,41478
109,influencer_150,4909,946,83,88642
106,influencer_829,4377,422,15,6213
105,influencer_755,3338,468,198,95369
105,influencer_536,4098,638,43,43175
100,influencer_36,2025,858,81,18113
104,influencer_513,416,122,56,4944
101,influencer_233,1298,725,249,13034
107,influencer_514,4811,76,12,13316
110,influencer_126,2184,856,145,88429
107,influencer_23,4112,643,361,15369
104,influencer_79,2437,787,284,39365
100,influencer_954,290,468,44,67751
109,influencer_430,1456,28,235,93962
100,influencer_840,1037,994,500,67911
109,influencer_284,276,200,194,7309
105,influencer_472,3486,792,158,70588
102,influencer_136,11,957,58,8569
106,influencer_213,3438,864,182,59959
105,influencer_521,665,631,293,23154
101,influencer_212,2890,639,402,9051
102,influencer_836,1129,213,229,73411
108,influencer_557,3314,570,152,48643
110,influencer_203,2784,735,374,69740
103,influencer_376,3203,328,168,10655
100,influencer_459,4963,688,242,70071
103,influencer_888,4962,914,46,42207
105,influencer_377,3985,284,87,99564
106,influencer_621,3097,864,55,48415
100,influencer_99,2984,864,385,12867
103,influencer_722,3557,824,198,98451
102,influencer_704,3013,97,178,28634
105,influencer_676,275,269,24,58414
100,influencer_369,3192,257,356,47746
103,influencer_269,4381,732,410,11896
103,influencer_214,539,708,81,58599
105,influencer_612,2197,491,110,5582
105,influencer_979,2891,33,314,44289
104,influencer_265,4505,334,217,81762
107,influencer_759,4676,344,379,69730
100,influencer_178,253,704,366,63550
105,influencer_342,2811,428,62,87356
109,influencer_476,3167,546,186,75516
100,influencer_979,1173,21,444,79927
105,influencer_247,4092,59,500,52821
109,influencer_462,3341,340,34,5183
104,influencer_374,4312,337,78,43931
103,influencer_292,4695,387,272,61175
108,influencer_205,3432,368,194,44161
100,influencer_402,4557,600,498,14917
104,influencer_216,821,316,272,54988
100,influencer_636,3494,401,215,93365
100,influencer_630,1872,239,406,58600
110,influencer_806,1562,330,253,67308
101,influencer_969,3125,52,220,86066
107,influencer_883,4226,315,252,56424
100,influencer_228,48,661,313,85006
109,influencer_271,3384,895,486,95334
100,influencer_95,1289,650,297,92547
103,influencer_746,4284,120,258,34179
102,influencer_216,149,32,180,2309
106,influencer_39,4504,500,326,74216
110,influencer_314,1414,664,420,79878
106,influencer_146,1097,567,70,56218
110,influencer_783,1254,942,215,52348
109,influencer_620,3025,971,274,62376
100,influencer_25,2414,372,447,90171
105,influencer_888,717,157,346,52558
107,influencer_946,961,56,332,58977
106,influencer_768,313,348,470,86908
109,influencer_771,680,576,122,81856
102,influencer_844,4273,84,456,87837
105,influencer_578,3267,801,331,84978
101,influencer_200,2054,732,291,5433
110,influencer_316,3407,245,431,63691
107,influencer_864,28,45,346,31463
100,influencer_982,4291,869,328,24134
101,influencer_953,3247,571,438,68320
105,influencer_587,4950,165,7,29541
106,influencer_565,4379,589,28,32774
108,influencer_80,4695,831,127,71131
104,influencer_488,2804,804,398,22443
103,influencer_442,275,923,54,86783
102,influencer_9,2794,33,325,39094
110,influencer_809,1745,296,228,54536
106,influencer_457,1987,852,37,91463
109,influencer_87,4116,930,46,54087
104,influencer_368,2609,863,452,56764
101,influencer_552,3434,407,158,59936
104,influencer_150,225,7,143,55409
102,influencer_150,1524,991,112,64683
108,influencer_456,3851,640,29,91619
105,influencer_304,2038,203,207,51915
109,influencer_166,2802,223,307,34440
101,influencer_997,16,543,373,53218
110,influencer_254,3157,611,52,19151
102,influencer_212,2732,768,159,20431
100,influencer_316,2971,861,116,89882
107,influencer_413,2067,104,486,5872
100,influencer_139,862,671,285,40552
107,influencer_528,1834,362,495,53686
101,influencer_66,469,886,60,21748
100,influencer_234,2810,549,140,69031
110,influencer_373,191,251,489,16794
108,influencer_244,694,730,382,48589
106,influencer_666,4565,978,34,87083
110,influencer_949,1473,557,136,2203
109,influencer_919,857,399,83,72847
100,influencer_843,3411,419,27,55378
109,influencer_892,3825,144,254,18370
103,influencer_755,4221,555,279,59490
105,influencer_877,2553,507,474,21761
101,influencer_588,1038,113,379,21576
108,influencer_736,2027,431,232,26027
110,influencer_241,4889,60,348,46085
110,influencer_854,1256,403,450,31415
